Order_ID,Date,Time,Restaurant,Food_Item,Order_Amount,Discount_Percentage,Revenue,Delivery_Time_Minutes,Payment_Method,Delivery_Status,Month,Day_Name,Year,Revenue_Category
ZOM2CC20273,2026-04-24,00:19,Cafe Coffee Day,Fries,354.8,37,223.52,65,Wallet,Delayed,4,Friday,2026,Medium
ZOM1412864E,2026-04-03,01:05,McDonald's,Pizza,1070.15,19,866.82,61,Upi,Delayed,4,Friday,2026,High
ZOM67D222E7,2026-04-24,04:22,Burger King,Pasta,1390.81,40,834.49,18,Debit Card,Cancelled,4,Friday,2026,High
ZOMC071ADFF,2026-04-04,03:30,Pizza Hut,Burger,690.73,10,621.66,35,Cash,Delayed,4,Saturday,2026,High
ZOM68272D95,2026-04-17,00:02,Domino's,Fries,547.79,26,405.36,32,Debit Card,Delayed,4,Friday,2026,Medium
ZOM3068120B,2026-04-01,11:53,Haldiram's,Fries,179.45,19,145.35,57,Upi,Cancelled,4,Wednesday,2026,Low
ZOMD817E448,2026-04-24,00:58,Subway,Noodles,477.78,3,463.45,28,Upi,Delayed,4,Friday,2026,Medium
ZOM728A235F,2026-04-27,14:35,Pizza Hut,Biryani,869.38,28,625.95,39,Cash,Delivered,4,Monday,2026,High
ZOM7E1C6AD7,2026-04-06,23:33,McDonald's,Pasta,1324.27,18,1085.9,29,Cash,Cancelled,4,Monday,2026,Very High
ZOM45F85B2A,2026-04-18,20:03,Domino's,Pasta,1309.15,4,1256.78,45,Debit Card,Delivered,4,Saturday,2026,Very High
ZOM9C0A01AE,2026-04-01,04:15,Barbeque Nation,Biryani,1259.01,20,1007.21,27,Credit Card,Delivered,4,Wednesday,2026,Very High
ZOM2C29EB3D,2026-04-14,05:29,Pizza Hut,Noodles,548.09,5,520.69,18,Wallet,Delayed,4,Tuesday,2026,High
ZOMCDD80B84,2026-04-07,05:32,Subway,Burger,1493.48,2,1463.61,39,Upi,Cancelled,4,Tuesday,2026,Very High
ZOMB66E03BF,2026-04-08,10:53,Haldiram's,Burger,505.91,19,409.79,60,Wallet,Delayed,4,Wednesday,2026,Medium
ZOM40E871B4,2026-04-05,09:52,Cafe Coffee Day,Sandwich,597.43,20,477.94,56,Debit Card,Delayed,4,Sunday,2026,Medium
ZOM5061F898,2026-04-10,23:14,Domino's,Sandwich,390.28,14,335.64,67,Upi,Delivered,4,Friday,2026,Medium
ZOM82C81153,2026-04-29,01:42,Barbeque Nation,Burger,1037.79,21,819.85,47,Upi,Cancelled,4,Wednesday,2026,High
ZOME308132B,2026-04-22,16:22,Biryani House,Biryani,445.96,0,445.96,53,Cash,Cancelled,4,Wednesday,2026,Medium
ZOMBDFF7E3E,2026-04-27,17:42,Haldiram's,Sandwich,166.1,38,102.98,54,Upi,Delayed,4,Monday,2026,Low
ZOMBBDC2B40,2026-04-21,08:49,KFC,Pasta,451.48,12,397.3,19,Cash,Delayed,4,Tuesday,2026,Medium
ZOMCCC35A18,2026-04-28,06:44,Pizza Hut,Coffee,851.9,22,664.48,64,Wallet,Cancelled,4,Tuesday,2026,High
ZOMF507441F,2026-04-28,21:03,Domino's,Ice Cream,1300.65,8,1196.6,16,Credit Card,Delivered,4,Tuesday,2026,Very High
ZOMDBEA351C,2026-04-18,22:19,Burger King,Noodles,1162.53,36,744.02,53,Credit Card,Delivered,4,Saturday,2026,High
ZOMBE3E4AC0,2026-04-07,05:49,Pizza Hut,Burger,1145.38,25,859.04,49,Cash,Delayed,4,Tuesday,2026,High
ZOM11262FC6,2026-04-12,19:06,Burger King,Pizza,471.92,7,438.89,22,Credit Card,Delivered,4,Sunday,2026,Medium
ZOM946B6D5F,2026-04-24,14:37,Subway,Pizza,1368.32,14,1176.76,15,Debit Card,Cancelled,4,Friday,2026,Very High
ZOMF06B20CD,2026-04-26,02:51,Domino's,Burger,1068.68,26,790.82,62,Upi,Delayed,4,Sunday,2026,High
ZOMA678D60B,2026-04-24,23:14,KFC,Sandwich,1190.1,28,856.87,68,Wallet,Delayed,4,Friday,2026,High
ZOM1DB0B726,2026-04-19,13:12,Pizza Hut,Pasta,361.64,23,278.46,56,Cash,Delayed,4,Sunday,2026,Medium
ZOME83936BC,2026-04-26,14:55,McDonald's,Noodles,1398.88,12,1231.01,35,Cash,Delayed,4,Sunday,2026,Very High
ZOM0D0535F1,2026-04-13,03:50,Subway,Pizza,375.2,10,337.68,56,Upi,Delivered,4,Monday,2026,Medium
ZOMD6405643,2026-04-05,10:36,Barbeque Nation,Burger,392.31,21,309.92,49,Cash,Cancelled,4,Sunday,2026,Medium
ZOM265A5D2D,2026-04-02,20:02,Cafe Coffee Day,Sandwich,375.36,35,243.98,15,Wallet,Delayed,4,Thursday,2026,Medium
ZOM9FECF09D,2026-04-16,11:41,Subway,Biryani,793.81,33,531.85,29,Credit Card,Delivered,4,Thursday,2026,High
ZOM8B4DDF8C,2026-04-21,17:59,Biryani House,Sandwich,1049.59,10,944.63,26,Upi,Delayed,4,Tuesday,2026,High
ZOM8171CAC6,2026-04-10,18:08,Subway,Burger,1322.87,32,899.55,39,Cash,Delayed,4,Friday,2026,High
ZOM4D5029FE,2026-04-09,09:31,Burger King,Noodles,766.32,37,482.78,56,Wallet,Cancelled,4,Thursday,2026,Medium
ZOMA2A2FED1,2026-04-20,23:54,Domino's,Fries,394.25,9,358.77,38,Upi,Cancelled,4,Monday,2026,Medium
ZOMC9773668,2026-04-24,20:29,Pizza Hut,Pasta,127.69,16,107.26,62,Cash,Delivered,4,Friday,2026,Low
ZOMDD69B4E9,2026-04-10,07:16,McDonald's,Fries,980.43,35,637.28,51,Wallet,Delayed,4,Friday,2026,High
ZOM9DA9B212,2026-04-27,04:44,Subway,Sandwich,657.04,30,459.93,29,Cash,Delayed,4,Monday,2026,Medium
ZOMC513E747,2026-04-16,06:07,Domino's,Biryani,1465.03,40,879.02,53,Upi,Delivered,4,Thursday,2026,High
ZOM3084BE3E,2026-04-01,01:34,KFC,Paneer Tikka,266.65,0,266.65,20,Upi,Delivered,4,Wednesday,2026,Medium
ZOM4ACA644E,2026-04-21,09:00,Haldiram's,Noodles,798.37,23,614.74,49,Debit Card,Delivered,4,Tuesday,2026,High
ZOM3F73E1EE,2026-04-03,13:58,Subway,Sandwich,416.64,32,283.32,29,Upi,Cancelled,4,Friday,2026,Medium
ZOM451EBEB3,2026-04-07,09:59,Cafe Coffee Day,Fries,479.85,40,287.91,37,Upi,Delayed,4,Tuesday,2026,Medium
ZOMEA62D11F,2026-04-05,07:35,Barbeque Nation,Ice Cream,320.77,40,192.46,21,Debit Card,Delivered,4,Sunday,2026,Low
ZOMA49775C0,2026-04-08,14:41,Barbeque Nation,Ice Cream,237.64,20,190.11,69,Upi,Cancelled,4,Wednesday,2026,Low
ZOMF7EEB7BB,2026-04-08,04:58,Biryani House,Pasta,788.68,19,638.83,37,Credit Card,Cancelled,4,Wednesday,2026,High
ZOM9725CFEF,2026-04-05,17:19,Biryani House,Pasta,720.01,33,482.41,63,Wallet,Cancelled,4,Sunday,2026,Medium
ZOMADACB083,2026-04-06,01:13,KFC,Ice Cream,1441.08,10,1296.97,29,Cash,Delivered,4,Monday,2026,Very High
ZOMBA9396C4,2026-04-16,01:19,Burger King,Noodles,961.24,15,817.05,59,Credit Card,Delivered,4,Thursday,2026,High
ZOMF99CC315,2026-04-06,12:22,Haldiram's,Biryani,593.14,20,474.51,31,Credit Card,Delayed,4,Monday,2026,Medium
ZOMB6A7B0B5,2026-04-30,01:10,McDonald's,Pizza,445.17,15,378.39,47,Upi,Delayed,4,Thursday,2026,Medium
ZOM55781B7D,2026-04-12,20:17,Pizza Hut,Burger,1114.67,1,1103.52,31,Cash,Delayed,4,Sunday,2026,Very High
ZOM6D08C991,2026-04-17,16:45,Cafe Coffee Day,Sandwich,362.64,14,311.87,52,Upi,Delayed,4,Friday,2026,Medium
ZOM32D2DB48,2026-04-19,08:42,Barbeque Nation,Burger,506.5,5,481.17,61,Cash,Delivered,4,Sunday,2026,Medium
ZOM78220313,2026-04-10,01:26,Subway,Coffee,326.71,4,313.64,21,Cash,Delivered,4,Friday,2026,Medium
ZOM6A2262B6,2026-04-12,08:28,Cafe Coffee Day,Pizza,381.01,15,323.86,25,Credit Card,Cancelled,4,Sunday,2026,Medium
ZOM3DD2C8F3,2026-04-12,22:25,Barbeque Nation,Burger,383.56,40,230.14,31,Upi,Delayed,4,Sunday,2026,Medium
ZOM2D6007FA,2026-04-12,14:29,Domino's,Noodles,1036.53,35,673.74,31,Wallet,Delivered,4,Sunday,2026,High
ZOMF0513575,2026-04-05,21:41,Haldiram's,Coffee,1402.53,12,1234.23,41,Credit Card,Delivered,4,Sunday,2026,Very High
ZOM94D0F637,2026-04-18,20:23,Subway,Burger,1089.78,40,653.87,52,Upi,Delayed,4,Saturday,2026,High
ZOM9BBD97E6,2026-04-25,05:49,Pizza Hut,Noodles,1471.55,17,1221.39,32,Credit Card,Cancelled,4,Saturday,2026,Very High
ZOMB4B853F2,2026-04-12,18:41,Pizza Hut,Pizza,1159.99,9,1055.59,46,Debit Card,Delivered,4,Sunday,2026,Very High
ZOM50C22F39,2026-04-08,15:53,Biryani House,Sandwich,1071.68,14,921.64,69,Cash,Cancelled,4,Wednesday,2026,High
ZOM27E41306,2026-04-25,07:31,Subway,Coffee,274.9,6,258.41,30,Upi,Cancelled,4,Saturday,2026,Medium
ZOMC6DB1815,2026-04-02,20:55,Barbeque Nation,Pasta,200.03,21,158.02,66,Upi,Cancelled,4,Thursday,2026,Low
ZOM477C3DC1,2026-04-06,17:59,Burger King,Pasta,1347.28,13,1172.13,19,Upi,Delivered,4,Monday,2026,Very High
ZOM9DD9D891,2026-04-13,11:44,Subway,Noodles,561.32,31,387.31,31,Credit Card,Delayed,4,Monday,2026,Medium
ZOMCA1FDD86,2026-04-07,12:25,Burger King,Burger,796.89,20,637.51,40,Upi,Delayed,4,Tuesday,2026,High
ZOM965A0819,2026-04-08,09:02,Haldiram's,Noodles,350.44,32,238.3,66,Credit Card,Delivered,4,Wednesday,2026,Medium
ZOM3E32B602,2026-04-20,06:48,KFC,Sandwich,1277.4,37,804.76,54,Debit Card,Cancelled,4,Monday,2026,High
ZOMEC24B189,2026-04-16,19:59,Haldiram's,Fries,391.0,14,336.26,70,Debit Card,Delivered,4,Thursday,2026,Medium
ZOM964DF36A,2026-04-26,03:47,Biryani House,Biryani,568.03,9,516.91,68,Debit Card,Cancelled,4,Sunday,2026,High
ZOMB4A27D4A,2026-04-28,02:33,Biryani House,Noodles,863.25,10,776.93,18,Upi,Delivered,4,Tuesday,2026,High
ZOM13A485CA,2026-04-14,02:37,Cafe Coffee Day,Pasta,247.31,24,187.96,26,Cash,Delivered,4,Tuesday,2026,Low
ZOM96B84A8D,2026-04-23,23:41,Pizza Hut,Paneer Tikka,751.48,28,541.07,32,Upi,Cancelled,4,Thursday,2026,High
ZOM7B015241,2026-04-09,15:30,Subway,Fries,1137.12,1,1125.75,29,Cash,Cancelled,4,Thursday,2026,Very High
ZOME2F4DD9C,2026-04-24,12:37,Haldiram's,Burger,1202.95,29,854.09,59,Debit Card,Delivered,4,Friday,2026,High
ZOM6A802706,2026-04-15,12:09,KFC,Paneer Tikka,1213.11,17,1006.88,41,Upi,Cancelled,4,Wednesday,2026,Very High
ZOM77B0CF7B,2026-04-08,01:02,Barbeque Nation,Biryani,1482.71,37,934.11,28,Cash,Delayed,4,Wednesday,2026,High
ZOMB5C808A5,2026-04-25,23:35,Cafe Coffee Day,Ice Cream,922.88,4,885.96,46,Cash,Delayed,4,Saturday,2026,High
ZOM9A2F8D9A,2026-04-21,11:55,Burger King,Burger,697.86,39,425.69,21,Wallet,Cancelled,4,Tuesday,2026,Medium
ZOMF999DEF0,2026-04-18,03:47,Haldiram's,Ice Cream,649.97,24,493.98,45,Debit Card,Delivered,4,Saturday,2026,Medium
ZOMD5F41E8C,2026-04-11,23:43,Pizza Hut,Paneer Tikka,281.66,3,273.21,44,Cash,Cancelled,4,Saturday,2026,Medium
ZOM801EFCAA,2026-04-10,13:33,Domino's,Paneer Tikka,593.59,0,593.59,33,Debit Card,Delayed,4,Friday,2026,High
ZOMC8A20B7D,2026-04-22,08:29,Burger King,Paneer Tikka,1165.52,37,734.28,29,Debit Card,Delayed,4,Wednesday,2026,High
ZOM905883A4,2026-04-04,12:54,Haldiram's,Pizza,687.98,9,626.06,49,Debit Card,Delayed,4,Saturday,2026,High
ZOM02B0CCA3,2026-04-29,04:36,KFC,Coffee,663.28,24,504.09,61,Debit Card,Cancelled,4,Wednesday,2026,High
ZOM5FC217DA,2026-04-27,13:14,KFC,Fries,980.44,24,745.13,23,Debit Card,Delivered,4,Monday,2026,High
ZOM3E72CB61,2026-04-13,00:01,Pizza Hut,Fries,1210.76,28,871.75,15,Credit Card,Delivered,4,Monday,2026,High
ZOM85C1A91C,2026-04-21,17:17,Barbeque Nation,Pasta,277.65,12,244.33,64,Wallet,Delayed,4,Tuesday,2026,Medium
ZOM9BD349C3,2026-04-02,03:04,Barbeque Nation,Biryani,754.03,9,686.17,15,Debit Card,Delayed,4,Thursday,2026,High
ZOM34247689,2026-04-01,15:30,Barbeque Nation,Ice Cream,1296.45,37,816.76,58,Debit Card,Delivered,4,Wednesday,2026,High
ZOM31949C4C,2026-04-30,16:11,Biryani House,Coffee,635.67,4,610.24,31,Upi,Delivered,4,Thursday,2026,High
ZOM4EA9ECFD,2026-04-18,20:00,Domino's,Biryani,300.92,35,195.6,25,Cash,Delayed,4,Saturday,2026,Low
ZOM6AB4A82B,2026-04-10,09:53,Biryani House,Fries,655.35,5,622.58,20,Debit Card,Delayed,4,Friday,2026,High
ZOM85876330,2026-04-27,11:35,Burger King,Coffee,717.4,26,530.88,37,Debit Card,Delivered,4,Monday,2026,High
ZOM202A3CA1,2026-04-10,06:34,KFC,Paneer Tikka,1241.2,12,1092.26,26,Cash,Delayed,4,Friday,2026,Very High
ZOM3CCCB568,2026-04-24,16:16,McDonald's,Biryani,154.9,36,99.14,64,Debit Card,Delayed,4,Friday,2026,Low
ZOM675B12EF,2026-04-03,14:25,Barbeque Nation,Fries,1177.38,36,753.52,43,Debit Card,Cancelled,4,Friday,2026,High
ZOMA1F42C50,2026-04-06,14:13,Barbeque Nation,Sandwich,1276.65,36,817.06,18,Debit Card,Delivered,4,Monday,2026,High
ZOM19DDFF3D,2026-04-24,10:19,Haldiram's,Biryani,766.49,3,743.5,42,Credit Card,Cancelled,4,Friday,2026,High
ZOM2AC3F88F,2026-04-23,10:51,Cafe Coffee Day,Paneer Tikka,315.51,26,233.48,67,Credit Card,Cancelled,4,Thursday,2026,Medium
ZOM3CF845ED,2026-04-04,16:38,Biryani House,Coffee,1280.49,4,1229.27,49,Upi,Cancelled,4,Saturday,2026,Very High
ZOM7A071375,2026-04-08,22:07,Domino's,Burger,1122.08,2,1099.64,43,Wallet,Cancelled,4,Wednesday,2026,Very High
ZOM2379EE07,2026-04-16,12:24,Domino's,Biryani,1419.19,2,1390.81,25,Upi,Delivered,4,Thursday,2026,Very High
ZOM97C73C23,2026-04-21,07:44,Burger King,Pasta,1086.4,19,879.98,47,Cash,Delivered,4,Tuesday,2026,High
ZOM02613B89,2026-04-08,10:20,Haldiram's,Sandwich,369.33,1,365.64,21,Cash,Cancelled,4,Wednesday,2026,Medium
ZOMA90029D7,2026-04-11,20:45,McDonald's,Biryani,673.96,40,404.38,62,Upi,Delivered,4,Saturday,2026,Medium
ZOMF0A7A4B3,2026-04-12,08:52,Haldiram's,Sandwich,1012.46,1,1002.34,21,Upi,Delivered,4,Sunday,2026,Very High
ZOMF5CA474D,2026-04-19,12:21,Pizza Hut,Fries,480.16,10,432.14,21,Debit Card,Cancelled,4,Sunday,2026,Medium
ZOM10A7D5F5,2026-04-11,13:45,Biryani House,Sandwich,966.56,14,831.24,69,Wallet,Cancelled,4,Saturday,2026,High
ZOM3201983E,2026-04-01,19:41,Burger King,Ice Cream,1327.55,26,982.39,54,Debit Card,Cancelled,4,Wednesday,2026,High
ZOM78B43BDC,2026-04-22,15:09,McDonald's,Sandwich,201.95,12,177.72,59,Cash,Delivered,4,Wednesday,2026,Low
ZOM4A66B38C,2026-04-13,03:19,Barbeque Nation,Ice Cream,446.14,11,397.06,38,Wallet,Delayed,4,Monday,2026,Medium
ZOM8D90003E,2026-04-20,09:28,Domino's,Coffee,173.95,37,109.59,53,Wallet,Delayed,4,Monday,2026,Low
ZOM9E47D201,2026-04-24,17:07,KFC,Noodles,881.76,8,811.22,19,Upi,Cancelled,4,Friday,2026,High
ZOM032AEF15,2026-04-10,18:03,KFC,Coffee,803.02,6,754.84,31,Debit Card,Delayed,4,Friday,2026,High
ZOMA5467EEC,2026-04-20,01:56,Barbeque Nation,Noodles,1445.09,34,953.76,47,Credit Card,Delayed,4,Monday,2026,High
ZOM555E266C,2026-04-30,00:12,Cafe Coffee Day,Noodles,946.34,9,861.17,54,Upi,Cancelled,4,Thursday,2026,High
ZOM2FBF0EF6,2026-04-07,21:34,McDonald's,Ice Cream,1145.47,21,904.92,59,Wallet,Cancelled,4,Tuesday,2026,High
ZOM03A5905D,2026-04-07,23:48,Haldiram's,Noodles,467.35,11,415.94,56,Upi,Delivered,4,Tuesday,2026,Medium
ZOMA59CDAE3,2026-04-19,23:57,KFC,Pasta,758.31,31,523.23,47,Upi,Delivered,4,Sunday,2026,High
ZOM57BC7170,2026-04-09,02:16,Burger King,Coffee,1041.42,12,916.45,61,Wallet,Cancelled,4,Thursday,2026,High
ZOM1F974D56,2026-04-21,09:07,Burger King,Pasta,1203.5,16,1010.94,67,Cash,Delivered,4,Tuesday,2026,Very High
ZOMB97148C0,2026-04-02,22:55,Pizza Hut,Ice Cream,1062.58,24,807.56,39,Cash,Delayed,4,Thursday,2026,High
ZOMA1E6B59A,2026-04-30,22:12,Barbeque Nation,Noodles,1415.44,16,1188.97,48,Upi,Delayed,4,Thursday,2026,Very High
ZOM39CAA81F,2026-04-08,09:54,McDonald's,Sandwich,350.76,5,333.22,43,Credit Card,Cancelled,4,Wednesday,2026,Medium
ZOMF11E726E,2026-04-15,10:54,Burger King,Fries,1358.82,14,1168.59,20,Credit Card,Delivered,4,Wednesday,2026,Very High
ZOMC1FF616E,2026-04-11,13:04,McDonald's,Biryani,749.83,12,659.85,32,Cash,Delivered,4,Saturday,2026,High
ZOM1B5B098A,2026-04-04,23:37,Subway,Noodles,752.3,9,684.59,66,Debit Card,Delivered,4,Saturday,2026,High
ZOM21EAFE41,2026-04-15,08:03,KFC,Pizza,435.23,40,261.14,17,Credit Card,Cancelled,4,Wednesday,2026,Medium
ZOM325F053C,2026-04-17,08:07,Cafe Coffee Day,Pasta,1301.06,9,1183.96,32,Upi,Cancelled,4,Friday,2026,Very High
ZOM0518DCA2,2026-04-19,15:51,KFC,Biryani,575.01,7,534.76,39,Cash,Delayed,4,Sunday,2026,High
ZOME9CAF3C8,2026-04-23,00:58,Pizza Hut,Pizza,1298.34,6,1220.44,50,Wallet,Delivered,4,Thursday,2026,Very High
ZOMF7733111,2026-04-05,19:32,Burger King,Biryani,398.95,37,251.34,19,Cash,Delivered,4,Sunday,2026,Medium
ZOMDB4F9773,2026-04-29,14:01,Domino's,Pasta,469.19,20,375.35,56,Wallet,Cancelled,4,Wednesday,2026,Medium
ZOME60054A0,2026-04-01,15:10,Domino's,Coffee,974.8,12,857.82,23,Wallet,Cancelled,4,Wednesday,2026,High
ZOM583B9AF0,2026-04-07,08:21,Pizza Hut,Burger,290.42,36,185.87,54,Debit Card,Delayed,4,Tuesday,2026,Low
ZOMF0BBC179,2026-04-22,04:34,Barbeque Nation,Coffee,1129.49,21,892.3,46,Wallet,Delayed,4,Wednesday,2026,High
ZOM4C166727,2026-04-08,03:24,Burger King,Noodles,1367.75,2,1340.39,47,Debit Card,Delivered,4,Wednesday,2026,Very High
ZOM4E4EE530,2026-04-24,22:18,Biryani House,Fries,858.02,28,617.77,61,Debit Card,Delayed,4,Friday,2026,High
ZOM92B5CE33,2026-04-04,04:33,Haldiram's,Fries,1279.58,26,946.89,35,Cash,Delivered,4,Saturday,2026,High
ZOM90761B3A,2026-04-04,01:44,KFC,Burger,1255.97,21,992.22,40,Upi,Cancelled,4,Saturday,2026,High
ZOM1298ED4F,2026-04-13,12:30,Haldiram's,Noodles,1109.61,21,876.59,63,Upi,Delivered,4,Monday,2026,High
ZOM672B03C1,2026-04-09,02:07,Haldiram's,Biryani,1496.39,8,1376.68,55,Wallet,Delayed,4,Thursday,2026,Very High
ZOMFBC0D940,2026-04-27,16:04,KFC,Ice Cream,131.84,10,118.66,55,Credit Card,Delayed,4,Monday,2026,Low
ZOMBCA39295,2026-04-06,08:28,Pizza Hut,Sandwich,975.6,20,780.48,37,Upi,Delayed,4,Monday,2026,High
ZOMF1A7E1F6,2026-04-11,10:16,Haldiram's,Ice Cream,866.21,21,684.31,69,Upi,Cancelled,4,Saturday,2026,High
ZOM5D280F54,2026-04-19,01:19,Cafe Coffee Day,Ice Cream,451.62,35,293.55,48,Wallet,Delayed,4,Sunday,2026,Medium
ZOMD2F2D832,2026-04-19,18:18,Subway,Sandwich,977.77,34,645.33,69,Upi,Cancelled,4,Sunday,2026,High
ZOMBD8A049C,2026-04-02,04:50,Haldiram's,Fries,655.67,2,642.56,53,Credit Card,Delivered,4,Thursday,2026,High
ZOMBACDC68C,2026-04-12,21:41,Barbeque Nation,Paneer Tikka,303.2,36,194.05,54,Upi,Delivered,4,Sunday,2026,Low
ZOMCF56F1E5,2026-04-30,00:50,Cafe Coffee Day,Pasta,1184.49,29,840.99,18,Wallet,Delayed,4,Thursday,2026,High
ZOMF2ABEDD1,2026-04-29,02:21,Haldiram's,Pasta,437.17,10,393.45,28,Cash,Cancelled,4,Wednesday,2026,Medium
ZOM6D2A4150,2026-04-26,14:28,Haldiram's,Noodles,203.64,9,185.31,52,Cash,Cancelled,4,Sunday,2026,Low
ZOM61274EFB,2026-04-08,17:19,Cafe Coffee Day,Paneer Tikka,259.56,9,236.2,55,Upi,Delivered,4,Wednesday,2026,Medium
ZOMFE80A56D,2026-04-05,11:14,Pizza Hut,Ice Cream,1391.31,8,1280.01,63,Wallet,Delayed,4,Sunday,2026,Very High
ZOM6E6DB248,2026-04-26,08:49,Subway,Burger,1010.07,1,999.97,42,Cash,Cancelled,4,Sunday,2026,High
ZOM4155C5F7,2026-04-09,05:08,McDonald's,Fries,254.12,7,236.33,34,Credit Card,Cancelled,4,Thursday,2026,Medium
ZOM0A534161,2026-04-21,16:48,Subway,Coffee,603.72,9,549.39,59,Upi,Delivered,4,Tuesday,2026,High
ZOMA77D1CB7,2026-04-22,22:04,McDonald's,Pizza,656.64,34,433.38,46,Upi,Delivered,4,Wednesday,2026,Medium
ZOMC6DC3E3F,2026-04-29,15:31,KFC,Pizza,1056.11,31,728.72,54,Credit Card,Delivered,4,Wednesday,2026,High
ZOM4AC74670,2026-04-23,09:40,Domino's,Noodles,1430.84,25,1073.13,27,Debit Card,Delivered,4,Thursday,2026,Very High
ZOMC8509C7C,2026-04-02,09:02,Subway,Pizza,455.8,11,405.66,33,Credit Card,Delivered,4,Thursday,2026,Medium
ZOM89CBF93A,2026-04-04,05:04,Biryani House,Pasta,734.05,21,579.9,56,Credit Card,Delivered,4,Saturday,2026,High
ZOMCC8DC5A1,2026-04-13,02:17,McDonald's,Biryani,585.22,2,573.52,53,Upi,Cancelled,4,Monday,2026,High
ZOM70E3D7CD,2026-04-08,02:58,Barbeque Nation,Coffee,340.06,27,248.24,42,Debit Card,Cancelled,4,Wednesday,2026,Medium
ZOM257CA6AE,2026-04-12,12:18,Barbeque Nation,Pasta,671.15,39,409.4,39,Cash,Delivered,4,Sunday,2026,Medium
ZOMB1219B7A,2026-04-25,04:02,McDonald's,Coffee,904.68,33,606.14,47,Credit Card,Delivered,4,Saturday,2026,High
ZOM4C66517E,2026-04-03,18:57,Domino's,Ice Cream,918.56,38,569.51,45,Upi,Delivered,4,Friday,2026,High
ZOM1AF7E32D,2026-04-25,09:24,Cafe Coffee Day,Pizza,275.98,32,187.67,65,Cash,Cancelled,4,Saturday,2026,Low
ZOM2A52EA7A,2026-04-23,07:56,Biryani House,Noodles,977.59,17,811.4,49,Cash,Delivered,4,Thursday,2026,High
ZOM0AFD5373,2026-04-10,22:50,Pizza Hut,Pizza,655.6,10,590.04,47,Wallet,Delayed,4,Friday,2026,High
ZOM00FC35CE,2026-04-06,07:09,KFC,Paneer Tikka,1187.89,40,712.73,41,Wallet,Cancelled,4,Monday,2026,High
ZOM64395030,2026-04-28,20:46,Cafe Coffee Day,Pasta,541.12,28,389.61,24,Cash,Cancelled,4,Tuesday,2026,Medium
ZOM8A16537F,2026-04-06,08:55,Haldiram's,Biryani,1339.32,10,1205.39,56,Upi,Delivered,4,Monday,2026,Very High
ZOM876C8138,2026-04-08,04:19,McDonald's,Ice Cream,1428.49,25,1071.37,40,Wallet,Delayed,4,Wednesday,2026,Very High
ZOMBC565AB6,2026-04-10,12:01,Burger King,Noodles,613.46,37,386.48,31,Credit Card,Delivered,4,Friday,2026,Medium
ZOMC3F878A0,2026-04-30,11:46,Pizza Hut,Ice Cream,1089.21,39,664.42,25,Debit Card,Delivered,4,Thursday,2026,High
ZOM84FC32E4,2026-04-30,13:47,Subway,Pasta,924.54,12,813.6,55,Wallet,Delayed,4,Thursday,2026,High
ZOM63677F4E,2026-04-25,02:09,Domino's,Biryani,1175.5,35,764.08,35,Debit Card,Delivered,4,Saturday,2026,High
ZOM85C5157B,2026-04-03,19:28,Domino's,Sandwich,492.82,27,359.76,61,Credit Card,Delivered,4,Friday,2026,Medium
ZOM7DC0621B,2026-04-10,04:17,Biryani House,Fries,269.81,9,245.53,39,Cash,Cancelled,4,Friday,2026,Medium
ZOMF9480FC5,2026-04-03,12:03,KFC,Pizza,473.81,19,383.79,61,Upi,Cancelled,4,Friday,2026,Medium
ZOM322C4F36,2026-04-06,09:29,Domino's,Fries,1361.69,24,1034.88,64,Cash,Delivered,4,Monday,2026,Very High
ZOMBD99813D,2026-04-27,06:39,KFC,Noodles,1090.32,33,730.51,33,Debit Card,Cancelled,4,Monday,2026,High
ZOM675AB50C,2026-04-13,23:38,Cafe Coffee Day,Noodles,1199.4,31,827.59,65,Cash,Cancelled,4,Monday,2026,High
ZOMD82ABD54,2026-04-25,23:11,Cafe Coffee Day,Ice Cream,1354.5,10,1219.05,34,Upi,Delivered,4,Saturday,2026,Very High
ZOMC15D22F3,2026-04-28,17:42,McDonald's,Biryani,798.36,26,590.79,63,Wallet,Delivered,4,Tuesday,2026,High
ZOMBB330DA9,2026-04-14,03:10,Haldiram's,Ice Cream,505.83,37,318.67,44,Debit Card,Delayed,4,Tuesday,2026,Medium
ZOMF7171B59,2026-04-19,19:54,McDonald's,Paneer Tikka,515.47,32,350.52,34,Upi,Cancelled,4,Sunday,2026,Medium
ZOM7645993F,2026-04-23,17:07,Pizza Hut,Coffee,364.96,29,259.12,20,Upi,Cancelled,4,Thursday,2026,Medium
ZOMB4ED815E,2026-04-30,01:35,Burger King,Fries,707.04,12,622.2,65,Wallet,Cancelled,4,Thursday,2026,High
ZOMCEEC7BC1,2026-04-17,08:33,Burger King,Sandwich,218.98,24,166.42,44,Upi,Cancelled,4,Friday,2026,Low
ZOM9C5F790D,2026-04-12,12:39,Biryani House,Fries,388.04,34,256.11,19,Cash,Delivered,4,Sunday,2026,Medium
ZOMAF9A4DFB,2026-04-11,08:07,Barbeque Nation,Pizza,609.67,8,560.9,61,Debit Card,Delayed,4,Saturday,2026,High
ZOM8BB2F6C3,2026-04-14,09:29,McDonald's,Coffee,1177.43,0,1177.43,52,Debit Card,Delivered,4,Tuesday,2026,Very High
